timestamp,latitude,longitude,temperature,humidity,wind_speed,wind_direction,rainfall,pressure,drought_index,wildfire_occurred
2018-11-20 03:00:00,41.2144,-117.1003,13.51,90.58,28.22,8.53,0.3,1007.37,2.49,0
2018-11-20 05:00:00,35.7719,-122.4209,21.01,59.58,22.32,262.17,8.83,1007.98,4.35,0
2018-11-20 05:00:00,41.6314,-122.5786,17.64,79.65,12.04,33.75,18.52,1017.19,2.9,0
2018-11-20 06:00:00,35.7462,-116.7611,18.6,78.28,3.39,16.39,17.81,1007.28,4.27,0
2018-11-20 08:00:00,41.053,-120.076,15.35,77.55,15.81,299.54,2.27,1007.29,3.19,0
2018-11-20 09:00:00,37.8059,-118.7526,18.27,79.64,37.85,2.36,4.62,1020.38,2.95,0
2018-11-20 10:00:00,33.1088,-114.6743,30.22,74.14,60.93,181.84,5.28,1011.15,3.95,0
2018-11-20 11:00:00,41.5661,-124.1471,23.66,74.84,31.15,314.52,0.01,1020.19,2.67,0
2018-11-20 15:00:00,35.6595,-116.3654,28.03,66.32,46.71,70.89,0.54,1014.63,5.2,0
2018-11-20 16:00:00,40.2329,-122.3598,24.74,66.33,19.52,132.24,2.35,1022.58,2.75,0
2018-11-20 19:00:00,37.8742,-116.1018,19.87,75.75,33.59,319.84,1.35,1008.42,4.2,1
2018-11-20 21:00:00,34.8204,-118.7348,17.29,65.59,28.58,304.06,6.42,1008.62,4.53,0
2018-11-20 21:00:00,33.8325,-120.8344,16.64,76.74,52.97,337.31,1.41,1008.13,5.99,0
2018-11-20 23:00:00,34.7275,-119.0408,16.22,74.94,43.7,61.4,12.54,1004.12,4.69,0
2018-11-21 02:00:00,37.6772,-120.8674,12.35,69.75,21.71,272.61,14.75,1006.26,4.27,0
2018-11-21 06:00:00,37.3269,-124.1365,20.95,78.51,10.94,254.0,7.17,1013.06,3.7,0
2018-11-21 07:00:00,35.0645,-118.4518,26.72,61.58,23.53,28.25,1.69,1011.21,3.07,0
2018-11-21 09:00:00,33.9927,-118.017,28.01,72.82,58.64,28.01,1.63,1018.87,3.51,0
2018-11-21 09:00:00,35.8313,-120.8708,20.81,72.93,20.39,200.28,10.05,993.34,3.31,0
2018-11-21 09:00:00,34.0102,-124.1839,31.44,83.75,52.73,315.49,1.95,1007.93,5.71,0
2018-11-21 10:00:00,37.3088,-121.536,24.76,79.98,20.74,155.31,12.53,1026.44,4.83,0
2018-11-21 10:00:00,36.6183,-114.8911,20.86,66.87,2.76,120.57,1.8,1026.97,4.78,0
2018-11-21 12:00:00,36.7639,-123.4906,25.45,72.52,26.83,54.82,1.21,1013.07,2.71,0
2018-11-21 13:00:00,34.9817,-122.8327,22.09,58.41,56.66,306.97,21.21,1014.79,4.75,0
2018-11-21 14:00:00,33.3869,-115.3397,30.35,80.53,42.41,78.9,1.36,998.52,3.83,0
2018-11-21 17:00:00,38.0694,-121.5923,16.5,74.74,14.08,228.56,6.08,1000.57,3.59,0
2018-11-21 17:00:00,41.753,-122.014,16.7,78.3,2.86,57.7,19.45,1013.23,4.1,0
2018-11-21 18:00:00,38.854,-121.5351,21.69,67.59,8.28,29.53,4.14,1015.2,4.19,0
2018-11-21 19:00:00,40.9358,-115.1963,8.5,88.59,10.96,162.04,8.24,1007.51,3.7,0
2018-11-21 20:00:00,33.4155,-122.7309,20.07,53.77,66.43,153.99,6.26,1012.81,4.61,0
2018-11-21 20:00:00,33.0774,-117.2058,19.46,72.76,73.04,56.24,0.87,1009.97,3.63,0
2018-11-21 20:00:00,39.7777,-115.384,23.3,79.27,15.0,94.34,4.22,1004.76,2.41,0
2018-11-21 21:00:00,36.8195,-114.1422,16.66,68.76,26.42,230.12,1.85,1020.13,2.34,0
2018-11-21 21:00:00,40.3557,-114.255,15.26,82.46,16.44,63.38,8.21,1027.0,3.16,0
2018-11-21 22:00:00,37.0674,-115.1333,17.06,70.26,28.83,332.23,5.74,1017.36,6.22,0
2018-11-21 23:00:00,33.2092,-120.8541,20.77,79.86,42.03,179.81,3.76,1009.52,4.6,0
2018-11-22 00:00:00,36.8108,-116.9819,15.15,83.91,36.13,208.96,5.55,1017.66,1.7,0
2018-11-22 04:00:00,38.8277,-122.9989,15.71,84.01,16.2,109.25,23.74,1013.98,3.48,0
2018-11-22 05:00:00,37.4072,-117.2705,16.35,76.98,24.43,37.83,4.8,1024.5,3.71,0
2018-11-22 05:00:00,34.5627,-118.591,24.25,72.5,61.05,46.27,7.42,1010.51,4.65,0
2018-11-22 06:00:00,41.2792,-114.2896,11.98,71.11,25.03,56.91,7.51,1009.14,2.08,0
2018-11-22 08:00:00,38.8213,-122.1158,22.05,73.88,16.83,35.31,0.05,1024.27,3.37,0
2018-11-22 08:00:00,37.5017,-122.1104,21.32,73.8,16.69,350.96,3.69,1009.2,3.17,0
2018-11-22 09:00:00,37.0117,-115.1924,20.81,78.67,40.12,97.01,3.11,1017.21,6.29,0
2018-11-22 10:00:00,38.319,-118.2896,25.27,71.86,22.97,11.96,3.87,1015.53,5.16,0
2018-11-22 11:00:00,36.9135,-117.5235,27.0,68.08,14.52,226.54,0.04,1007.84,1.67,0
2018-11-22 12:00:00,35.4301,-120.855,23.76,66.85,24.1,68.37,3.16,1024.57,2.59,0
2018-11-22 17:00:00,36.1916,-123.2303,19.67,75.98,11.92,223.9,0.85,1016.3,4.61,0
2018-11-22 18:00:00,34.3275,-118.8083,26.62,66.79,47.74,152.23,1.16,1005.44,3.84,0
2018-11-22 18:00:00,39.7329,-118.7092,16.89,83.32,1.55,231.33,7.52,1015.97,3.88,0
2018-11-22 21:00:00,40.1587,-115.8115,18.06,82.96,8.59,304.64,7.08,1011.49,1.91,0
2018-11-22 23:00:00,39.4775,-115.2591,17.02,74.76,13.15,207.78,7.76,1003.01,2.71,0
2018-11-23 01:00:00,36.9006,-119.3936,19.35,74.96,23.89,50.38,1.45,1011.77,1.89,0
2018-11-23 01:00:00,34.5411,-122.0479,17.32,72.16,43.04,249.03,0.52,1019.2,3.98,0
2018-11-23 02:00:00,41.6448,-117.2809,11.68,85.7,3.56,330.59,9.33,1010.74,2.74,0
2018-11-23 02:00:00,39.8223,-117.6429,15.52,72.7,9.03,121.45,2.37,994.38,2.91,0
2018-11-23 03:00:00,39.8713,-118.6618,19.05,67.9,3.95,21.92,5.71,1010.88,3.39,0
2018-11-23 03:00:00,38.4324,-119.3184,14.1,72.4,21.27,296.09,0.92,1015.42,3.86,0
2018-11-23 03:00:00,35.1805,-122.522,23.08,67.28,16.19,247.33,0.24,1023.59,3.41,0
2018-11-23 04:00:00,34.2384,-120.3306,22.46,69.61,63.49,53.85,13.21,1012.12,4.75,0
2018-11-23 06:00:00,33.5632,-116.1861,19.1,60.25,32.79,245.35,0.98,1018.08,4.33,0
2018-11-23 06:00:00,38.4216,-119.0028,23.38,74.83,8.59,240.15,0.66,994.62,3.97,0
2018-11-23 10:00:00,34.2021,-120.1716,26.12,62.87,74.77,157.22,10.59,1010.17,4.23,0
2018-11-23 10:00:00,36.0631,-119.7356,20.4,66.66,8.38,152.0,4.82,1007.05,3.88,0
2018-11-23 11:00:00,40.2869,-114.9958,18.27,68.39,0.44,177.8,14.79,1009.32,4.2,0
2018-11-23 13:00:00,35.254,-117.787,24.41,47.1,17.49,323.96,6.93,1014.54,3.74,0
2018-11-23 13:00:00,35.024,-121.2116,30.38,67.36,40.99,124.15,0.95,1024.32,4.11,0
2018-11-23 14:00:00,39.3147,-122.5971,16.46,65.38,32.31,305.42,8.69,1013.91,2.98,0
2018-11-23 15:00:00,37.4467,-116.4141,19.92,70.26,25.66,328.84,3.31,1009.62,4.06,0
2018-11-23 16:00:00,37.8424,-117.1697,23.6,63.73,33.8,46.05,8.71,1010.43,2.79,0
2018-11-23 18:00:00,33.7245,-119.3067,21.2,54.97,49.83,40.16,3.77,997.84,3.17,0
2018-11-23 19:00:00,35.2146,-118.3677,23.77,66.53,18.82,107.94,11.06,1020.05,2.54,0
2018-11-23 22:00:00,36.0095,-121.0944,15.16,69.02,12.15,356.21,2.21,1010.52,2.34,0
2018-11-23 23:00:00,41.7147,-122.1603,8.83,84.74,3.75,41.84,1.25,1014.31,3.34,0
2018-11-24 00:00:00,32.8939,-123.2024,21.98,57.47,65.27,313.47,9.76,1019.32,5.47,0
2018-11-24 03:00:00,40.625,-121.4169,18.19,79.32,29.43,135.93,4.51,1006.06,3.66,0
2018-11-24 04:00:00,33.6896,-122.6795,13.88,73.74,66.73,86.75,13.58,1003.9,3.84,0
2018-11-24 04:00:00,41.8835,-119.4625,14.88,79.73,28.17,226.44,12.18,1020.43,4.75,0
2018-11-24 05:00:00,34.333,-114.2229,24.98,62.88,58.43,295.36,4.16,1008.86,4.17,0
2018-11-24 07:00:00,35.2465,-119.6758,20.74,60.19,5.09,42.41,5.94,1012.06,2.34,0
2018-11-24 08:00:00,40.3797,-124.4733,22.4,69.31,3.81,333.96,2.91,1017.46,2.97,0
2018-11-24 08:00:00,35.9011,-114.8833,19.61,63.42,4.1,116.56,10.26,1008.17,7.0,0
2018-11-24 09:00:00,38.6585,-120.2913,18.41,82.55,30.07,193.13,7.82,1004.74,3.1,0
2018-11-24 12:00:00,38.0488,-123.3117,21.33,76.9,32.98,318.47,0.24,1015.04,4.35,0
2018-11-24 15:00:00,39.0198,-119.8485,21.17,64.66,32.5,1.95,1.97,1005.31,3.66,0
2018-11-24 17:00:00,40.3221,-116.9709,18.03,76.42,22.08,214.9,15.38,1013.12,3.33,0
2018-11-24 18:00:00,35.3439,-121.0144,20.58,73.07,19.84,237.51,6.22,1012.07,3.41,0
2018-11-24 18:00:00,40.8013,-118.2022,16.31,74.13,27.62,43.16,7.56,1007.74,2.8,0
2018-11-24 18:00:00,41.7631,-123.1028,18.44,81.83,30.13,175.66,2.03,1024.63,1.28,0
2018-11-24 19:00:00,38.8908,-114.0929,23.12,84.22,9.37,147.41,0.12,1006.25,3.89,0
2018-11-24 19:00:00,37.878,-118.9256,21.7,68.01,23.55,140.16,8.37,1013.21,4.5,0
2018-11-24 21:00:00,41.8427,-124.3953,9.75,78.39,21.46,318.75,8.38,1007.55,4.05,0
2018-11-24 23:00:00,33.3705,-117.1055,22.61,60.98,28.22,76.69,3.15,1008.4,3.22,0
2018-11-24 23:00:00,36.1538,-118.2553,24.75,70.85,8.84,134.2,1.49,1010.1,2.76,0
2018-11-25 00:00:00,34.7425,-124.1453,18.18,60.68,49.94,160.72,0.79,1015.31,3.75,1
2018-11-25 01:00:00,33.2764,-123.7947,21.25,75.28,52.4,133.97,2.0,1001.55,4.06,0
2018-11-25 01:00:00,40.7145,-122.4631,13.51,77.67,1.23,173.44,17.35,1003.03,3.78,0
2018-11-25 03:00:00,35.7586,-122.97,22.41,64.82,26.6,248.4,7.64,1008.73,4.66,0
2018-11-25 03:00:00,33.8115,-118.4292,18.81,74.85,43.3,304.15,5.22,1013.57,3.98,0
2018-11-25 04:00:00,36.1381,-120.2559,20.73,62.81,3.75,343.92,0.09,1003.56,4.35,0
2018-11-25 04:00:00,36.1082,-123.319,16.58,71.94,23.51,205.76,7.47,1013.27,3.16,0
2018-11-25 05:00:00,33.6985,-124.486,23.33,70.67,51.64,355.24,5.02,1013.61,4.34,0
2018-11-25 05:00:00,37.5563,-119.8425,21.19,79.89,25.53,114.02,5.44,1007.13,3.12,0
2018-11-25 06:00:00,33.4704,-114.4207,23.49,71.96,64.41,183.97,0.68,1022.63,5.46,1
2018-11-25 08:00:00,34.4237,-121.6053,22.73,66.35,51.11,63.37,0.42,1008.0,6.52,0
2018-11-25 08:00:00,39.3695,-122.5089,16.96,73.31,17.13,30.44,2.88,1005.84,1.64,0
2018-11-25 09:00:00,35.3851,-117.2097,26.64,59.77,14.65,195.91,1.85,1011.33,3.11,0
2018-11-25 10:00:00,38.6288,-116.5119,18.76,85.99,23.31,96.15,1.46,1016.75,4.52,0
2018-11-25 11:00:00,34.5014,-123.3527,31.68,74.99,61.58,194.78,6.85,1016.43,3.44,0
2018-11-25 11:00:00,37.527,-122.7913,25.36,61.81,23.34,260.45,3.71,1017.92,4.68,0
2018-11-25 13:00:00,33.4788,-118.0716,28.69,72.79,66.95,271.11,17.2,1004.65,4.57,1
2018-11-25 15:00:00,32.9105,-120.7339,26.6,71.55,25.84,199.84,4.31,1015.31,2.92,0
2018-11-25 15:00:00,37.726,-123.4437,16.17,74.56,31.2,129.92,3.6,1013.34,1.81,0
2018-11-25 15:00:00,39.8938,-118.1932,22.15,73.76,9.6,83.31,5.77,1016.71,4.48,0
2018-11-25 16:00:00,39.1845,-117.4962,12.75,63.75,40.75,324.88,1.37,1016.17,4.56,0
2018-11-25 16:00:00,39.843,-117.5022,22.32,78.57,10.28,110.6,1.71,1010.9,3.97,0
2018-11-25 17:00:00,37.1045,-119.8276,19.11,86.32,21.08,264.48,7.99,1018.1,2.67,0
2018-11-25 17:00:00,39.117,-114.9337,24.68,75.27,11.09,358.9,16.77,1018.05,1.57,0
2018-11-25 19:00:00,33.2752,-120.2291,22.04,63.17,55.12,337.73,4.73,1018.14,5.85,0
2018-11-25 19:00:00,40.4335,-121.1191,15.16,80.56,15.17,159.19,5.98,1020.22,4.08,0
2018-11-25 20:00:00,35.7199,-120.3371,19.55,84.0,31.77,268.47,3.25,1007.3,4.85,0
2018-11-25 21:00:00,40.8021,-116.7425,13.58,78.45,19.89,205.68,7.72,1021.53,2.28,0
2018-11-25 21:00:00,37.9902,-118.2571,19.84,63.96,16.84,220.13,3.56,1000.3,2.47,0
2018-11-25 21:00:00,33.4502,-121.0384,20.88,62.86,54.86,295.93,3.12,1022.4,2.69,0
2018-11-25 21:00:00,36.4789,-119.0924,19.34,66.78,13.88,118.6,0.06,1021.69,4.65,0
2018-11-25 23:00:00,40.1433,-120.2836,17.05,79.32,31.32,335.24,7.36,1007.3,3.78,0
2018-11-26 00:00:00,34.8044,-114.2932,15.78,62.62,48.92,59.18,0.61,996.28,6.8,0
2018-11-26 01:00:00,34.2311,-119.017,15.04,76.42,74.5,32.36,7.7,1017.48,4.52,0
2018-11-26 02:00:00,32.6643,-122.9633,16.44,62.18,74.67,215.54,7.55,1005.23,3.36,0
2018-11-26 04:00:00,39.04,-119.8145,16.25,84.75,23.73,61.49,11.43,1007.05,4.41,0
2018-11-26 05:00:00,36.0667,-121.9479,18.49,60.03,33.71,69.78,0.71,1022.13,3.85,0
2018-11-26 05:00:00,34.1633,-120.095,23.01,70.56,68.37,351.26,0.21,995.46,4.65,0
2018-11-26 07:00:00,38.2083,-122.43,24.69,65.68,21.78,140.01,4.58,1008.35,2.55,0
2018-11-26 07:00:00,33.8657,-120.8196,29.95,73.8,69.37,157.5,2.11,1007.59,4.75,0
2018-11-26 08:00:00,39.3841,-115.3407,22.22,82.76,19.83,267.12,4.26,1002.49,1.89,0
2018-11-26 08:00:00,38.0407,-121.9892,21.36,75.52,25.65,82.89,3.18,1003.04,4.76,0
2018-11-26 09:00:00,34.8483,-117.6449,32.7,81.18,45.39,124.63,6.52,1014.71,4.8,0
2018-11-26 09:00:00,40.8067,-119.6099,18.58,72.89,4.69,300.34,7.36,1011.43,2.31,0
2018-11-26 11:00:00,37.8109,-114.2492,27.31,74.43,43.84,6.02,3.8,1008.96,3.19,0
2018-11-26 12:00:00,33.7247,-124.2531,31.46,72.21,65.38,196.88,1.21,1007.13,4.95,0
2018-11-26 13:00:00,39.3283,-120.2462,24.94,67.4,20.69,33.66,0.12,1026.59,4.46,0
2018-11-26 14:00:00,35.4878,-118.8487,27.37,76.99,28.65,216.86,2.94,1013.62,4.06,0
2018-11-26 15:00:00,39.8611,-121.3174,19.89,69.98,16.17,235.11,1.26,1004.97,3.76,0
2018-11-26 15:00:00,36.3141,-114.4325,28.18,74.92,34.13,242.23,6.9,1019.66,4.32,0
2018-11-26 17:00:00,33.2176,-115.1265,22.08,67.8,45.69,299.74,6.28,1005.19,4.19,0
2018-11-26 18:00:00,38.4868,-121.6014,17.87,74.71,14.31,264.4,10.39,997.71,4.26,0
2018-11-26 20:00:00,35.4481,-122.3215,22.38,73.24,34.67,1.33,16.94,1018.42,2.64,0
2018-11-26 21:00:00,41.4481,-124.0834,13.34,57.79,25.9,207.49,1.53,1010.75,4.28,0
2018-11-26 23:00:00,40.3842,-122.7591,15.37,59.51,26.24,289.58,24.47,1005.07,1.49,0
2018-11-26 23:00:00,35.8617,-115.9483,15.07,78.72,17.22,51.42,0.68,1009.2,4.13,0
2018-11-27 01:00:00,32.7466,-115.155,17.02,60.81,45.46,210.09,10.84,1007.21,2.56,0
2018-11-27 01:00:00,37.6075,-122.0839,19.1,72.24,13.88,123.05,2.03,1013.77,2.97,0
2018-11-27 02:00:00,38.6351,-117.6695,15.27,79.27,27.54,332.99,4.8,1000.54,1.13,0
2018-11-27 02:00:00,38.9864,-119.6438,8.93,78.13,0.64,357.68,2.43,1011.96,3.22,0
2018-11-27 02:00:00,35.8185,-124.0263,20.07,66.38,14.17,246.88,5.56,1006.76,2.54,0
2018-11-27 03:00:00,33.8447,-123.0515,17.74,67.82,62.64,240.05,2.61,1023.67,4.14,0
2018-11-27 04:00:00,37.8144,-121.8899,18.08,73.0,24.71,68.23,3.4,997.78,6.43,0
2018-11-27 04:00:00,37.1309,-114.1791,19.33,93.04,11.59,242.82,0.39,1023.21,4.2,0
2018-11-27 08:00:00,41.9441,-118.9893,18.03,80.55,35.51,195.62,2.31,1012.78,1.79,0
2018-11-27 08:00:00,37.9592,-118.1936,18.64,75.73,20.79,268.01,0.52,1006.73,4.02,0
2018-11-27 09:00:00,34.2258,-117.5745,21.37,78.47,60.61,269.06,10.91,1011.27,6.57,0
2018-11-27 09:00:00,35.9343,-119.4524,22.12,67.06,11.64,336.19,3.65,1020.23,4.97,0
2018-11-27 11:00:00,37.547,-116.1156,24.4,79.63,8.92,203.21,2.66,1021.71,2.89,0
2018-11-27 14:00:00,40.4573,-115.9532,20.48,73.72,28.01,289.28,18.22,1028.25,6.01,0
2018-11-27 17:00:00,37.069,-124.2848,21.21,69.55,9.85,358.63,7.2,1017.27,2.41,0
2018-11-27 17:00:00,40.1044,-116.0603,23.96,64.11,22.14,138.37,15.3,1020.37,4.1,0
2018-11-27 18:00:00,33.9794,-123.2,24.37,76.39,59.13,276.99,2.86,1018.24,5.64,0
2018-11-27 19:00:00,36.1291,-115.2708,22.48,57.87,31.59,222.6,9.76,1011.29,3.43,0
2018-11-27 20:00:00,37.4314,-124.2632,22.91,72.55,10.7,3.32,0.01,1018.76,2.19,0
2018-11-27 23:00:00,32.7247,-116.8521,19.96,47.49,42.07,60.69,0.3,1017.45,4.52,0
2018-11-28 00:00:00,39.713,-114.2991,16.93,63.06,16.66,328.89,10.64,1033.85,4.77,0
2018-11-28 01:00:00,40.4063,-122.7185,14.68,67.83,5.3,149.52,0.37,1001.04,4.42,0
2018-11-28 01:00:00,35.5792,-116.0258,17.69,68.32,30.37,9.44,7.82,1011.57,4.01,0
2018-11-28 02:00:00,41.6023,-121.2535,14.84,88.91,37.15,203.45,21.12,1009.46,1.57,0
2018-11-28 02:00:00,39.4414,-120.2915,14.05,77.24,17.3,106.8,2.67,1010.97,4.79,0
2018-11-28 04:00:00,40.3802,-117.8429,18.62,77.02,12.83,130.5,12.17,1021.06,2.35,0
2018-11-28 04:00:00,38.721,-115.8465,12.06,72.41,27.91,103.3,10.05,1012.39,3.81,0
2018-11-28 06:00:00,40.2834,-118.8971,22.09,79.93,20.82,306.16,1.02,1012.59,2.8,0
2018-11-28 06:00:00,41.8387,-116.4313,18.42,91.65,23.11,148.83,11.18,1015.71,4.96,0
2018-11-28 06:00:00,40.5706,-115.6238,20.81,74.21,22.41,166.86,10.99,1002.97,2.71,0
2018-11-28 07:00:00,36.9997,-114.8735,23.57,80.6,14.87,6.34,1.04,1014.89,4.06,0
2018-11-28 08:00:00,38.5441,-118.6227,23.7,66.81,36.73,271.25,2.48,1014.29,4.13,0
2018-11-28 08:00:00,38.0069,-120.6723,17.95,76.39,21.79,186.39,3.92,1012.6,3.13,0
2018-11-28 08:00:00,37.3299,-117.0978,23.03,76.58,25.05,106.79,14.78,1019.26,3.48,0
2018-11-28 11:00:00,39.8131,-114.9186,27.18,66.7,18.65,302.59,13.13,1006.43,3.5,0
2018-11-28 14:00:00,36.6677,-122.0541,23.56,52.68,12.78,303.58,18.06,1021.35,4.2,0
2018-11-28 16:00:00,35.4422,-118.3541,21.96,60.67,44.41,231.91,7.01,1002.56,2.8,0
2018-11-28 17:00:00,32.9011,-121.2143,21.67,66.66,66.85,164.9,10.73,1016.88,7.51,0
2018-11-28 17:00:00,33.3356,-117.9565,23.43,68.85,50.51,354.85,6.42,1010.58,4.86,0
2018-11-28 18:00:00,34.6052,-117.6284,24.68,71.69,31.58,34.32,0.71,1009.22,4.14,1
2018-11-28 18:00:00,33.9621,-114.8399,21.88,55.83,77.29,167.99,0.52,1001.4,6.17,0
2018-11-28 18:00:00,32.7719,-119.64,24.56,67.56,65.74,315.96,3.03,1024.65,4.76,0
2018-11-28 19:00:00,39.113,-119.692,18.17,79.08,19.74,155.91,2.61,1006.15,4.88,0
2018-11-28 21:00:00,39.7236,-114.2272,14.08,85.51,28.97,289.46,8.95,1006.55,2.43,0
2018-11-28 23:00:00,35.8666,-116.5926,14.13,85.15,33.9,212.97,0.91,1017.27,3.33,0
2018-11-29 00:00:00,41.8694,-121.2459,11.78,78.62,10.78,146.03,12.71,1011.21,4.12,0
2018-11-29 00:00:00,38.0859,-118.9835,14.55,77.76,5.78,320.13,1.52,1010.27,3.47,0
2018-11-29 01:00:00,33.4501,-121.1563,17.13,58.21,48.26,200.5,4.84,1021.15,5.1,0
2018-11-29 02:00:00,35.9663,-118.4607,13.78,67.99,1.29,274.7,13.04,1028.67,4.09,0
2018-11-29 02:00:00,38.0337,-116.2678,13.7,76.41,12.7,110.91,17.94,1002.58,1.05,0
2018-11-29 03:00:00,41.578,-122.1134,14.22,76.98,15.67,58.15,0.32,1006.44,2.89,0
2018-11-29 04:00:00,38.9856,-121.5794,13.79,86.87,0.45,176.47,6.93,1011.68,3.24,0
2018-11-29 05:00:00,32.584,-122.244,24.43,65.64,62.6,43.14,0.41,1027.04,4.03,0
2018-11-29 05:00:00,38.86,-122.9328,16.42,75.45,10.81,12.07,0.65,1013.56,3.15,0
2018-11-29 05:00:00,38.7228,-123.059,18.64,73.97,30.42,82.73,0.79,1011.79,1.7,0
2018-11-29 06:00:00,40.687,-118.2679,20.08,77.22,36.61,55.19,4.32,1012.49,2.71,0
2018-11-29 08:00:00,33.7504,-123.4937,28.55,71.84,84.96,339.38,6.52,1015.04,3.19,0
2018-11-29 10:00:00,40.1681,-117.9775,20.8,64.62,3.41,150.54,4.75,1019.64,5.05,0
2018-11-29 10:00:00,40.8186,-116.8447,22.15,92.72,12.37,224.72,3.37,1015.91,2.66,0
2018-11-29 10:00:00,40.1193,-118.5715,21.11,68.08,30.33,255.85,0.81,1024.36,2.73,0
2018-11-29 10:00:00,36.3991,-122.9441,24.13,80.62,0.21,155.53,4.82,1011.99,3.83,0
2018-11-29 11:00:00,39.0651,-117.0458,19.32,70.49,21.59,72.73,3.5,1023.24,2.22,0
2018-11-29 11:00:00,40.2659,-114.3456,23.4,78.98,9.7,270.64,4.45,1011.54,1.31,0
2018-11-29 13:00:00,41.4934,-117.9708,22.79,81.27,6.82,233.2,2.77,1023.88,2.07,0
2018-11-29 14:00:00,35.6736,-119.7367,21.73,63.92,18.13,71.17,21.48,1013.64,1.96,0
2018-11-29 15:00:00,34.4694,-121.5303,26.55,66.34,68.73,152.53,0.14,1019.59,4.16,0
2018-11-29 16:00:00,39.6879,-117.3194,20.68,77.3,40.58,159.95,1.17,1020.97,2.7,0
2018-11-29 17:00:00,33.4248,-116.8582,22.7,60.19,45.44,104.27,1.51,1010.26,4.54,0
2018-11-29 18:00:00,37.8463,-118.6269,20.35,69.52,20.09,252.17,0.88,1017.3,2.81,0
2018-11-29 18:00:00,40.6741,-121.6747,15.45,67.05,8.67,346.16,2.91,1016.16,3.82,0
2018-11-29 19:00:00,34.6173,-114.3487,18.49,59.11,63.96,105.42,2.64,1009.01,4.81,0
2018-11-29 22:00:00,36.1863,-122.8462,20.4,70.35,19.74,297.94,3.21,1026.09,3.32,0
2018-11-29 23:00:00,40.33,-114.3953,13.84,76.04,14.52,51.56,1.73,1025.9,1.24,0
2018-11-30 00:00:00,37.2709,-124.0777,16.75,64.43,5.71,219.35,6.33,1018.26,5.45,0
2018-11-30 00:00:00,34.1892,-121.9689,16.96,66.2,61.22,184.24,2.07,1012.01,4.61,0
2018-11-30 01:00:00,33.2973,-118.0136,25.37,68.53,66.4,351.34,3.4,1015.66,3.94,0
2018-11-30 02:00:00,37.7937,-118.4571,15.38,91.27,26.91,188.18,10.35,1015.03,4.0,0
2018-11-30 03:00:00,32.7066,-117.9807,16.84,49.72,53.43,189.8,5.59,1010.44,6.58,0
2018-11-30 03:00:00,35.7293,-116.9431,22.86,49.67,0.09,346.6,14.63,1006.88,3.38,0
2018-11-30 03:00:00,38.3145,-123.6955,14.5,68.43,27.75,102.75,4.27,1007.53,3.44,0
2018-11-30 06:00:00,32.5519,-117.6757,25.12,59.28,48.03,174.0,5.75,1011.5,3.77,0
2018-11-30 08:00:00,40.747,-116.8556,20.98,75.57,20.41,92.54,1.05,1013.43,2.92,0
2018-11-30 11:00:00,41.5911,-115.859,22.09,81.33,37.31,305.9,6.63,1015.12,2.96,0
2018-11-30 12:00:00,36.4018,-117.4044,26.59,70.85,26.98,270.72,8.95,1024.87,5.11,0
2018-11-30 15:00:00,32.8864,-120.6192,29.19,58.68,37.5,177.18,10.57,1013.98,4.53,0
2018-11-30 17:00:00,35.1598,-116.5769,20.77,62.63,14.12,216.62,3.97,1018.99,4.5,0
2018-11-30 18:00:00,38.7988,-122.1216,18.16,69.87,1.58,30.0,4.87,1024.48,4.96,0
2018-11-30 19:00:00,32.9059,-123.2675,19.43,54.89,36.24,183.21,2.64,1012.24,5.62,0
2018-11-30 21:00:00,40.6145,-119.3988,10.08,75.63,19.94,260.52,3.37,1018.8,3.19,0
2018-11-30 23:00:00,40.1315,-119.9906,16.57,71.75,14.3,93.63,4.82,1010.12,2.53,0
2018-12-01 02:00:00,36.8958,-117.7438,11.76,84.99,7.77,325.11,0.09,1028.6,1.59,0
2018-12-01 02:00:00,39.8191,-118.0556,10.61,82.41,11.46,342.22,5.82,1007.44,0.59,0
2018-12-01 06:00:00,34.1155,-123.8197,17.4,79.33,54.83,62.4,1.41,1017.23,1.56,0
2018-12-01 06:00:00,41.588,-117.8164,14.12,84.44,5.63,333.95,3.65,1020.19,0.99,0
2018-12-01 08:00:00,37.2293,-121.4035,10.5,82.49,28.57,213.6,2.31,1009.98,3.77,0
2018-12-01 09:00:00,41.8588,-116.7585,11.27,81.51,7.77,42.75,1.57,1005.14,1.47,0
2018-12-01 12:00:00,37.5013,-119.499,18.91,80.99,24.88,330.26,0.53,1008.79,0.93,0
2018-12-01 14:00:00,39.2408,-118.1357,14.05,73.78,0.2,45.84,0.8,1020.6,2.11,0
2018-12-01 14:00:00,40.0972,-118.0912,18.39,81.19,21.65,25.61,0.22,1014.09,1.99,0
2018-12-01 15:00:00,40.0156,-120.461,14.14,78.54,16.92,209.44,6.64,1014.99,1.2,0
2018-12-01 15:00:00,39.4989,-119.1395,20.39,85.17,9.72,40.43,1.53,1008.61,2.07,0
2018-12-01 16:00:00,33.7987,-119.1566,15.5,68.43,40.8,1.62,3.37,1011.17,4.3,0
2018-12-01 17:00:00,36.3838,-116.7524,17.98,68.31,14.37,345.53,1.27,1013.3,4.03,0
2018-12-01 17:00:00,37.6469,-120.3086,18.09,78.57,32.81,63.16,18.72,1010.8,3.98,0
